Id X Y
2492 505859.90263393 306818.62210296
2492 505855.65083393 306818.62330296
2492 505855.65083393 306820.16020296
2492 505855.51283393 306823.79300296
2492 505855.37583393 306826.86690296
2492 505857.70683393 306826.86590296
2492 505859.76363393 306826.86590296
2492 505859.90263393 306818.62210296
3462 505863.40253393 306838.56850296
3462 505859.74263393 306838.52950296
3462 505859.68163393 306844.17210296
3462 505863.34153393 306844.21110296
3462 505863.40253393 306838.56850296
4123 505886.787247203 306831.751681402
4123 505874.826655429 306831.50145774
4123 505874.052233934 306847.802302964
4123 505873.100233931 306868.811402958
4123 505872.500468709 306883.173922729
4123 505884.226035744 306883.49735992
4123 505884.394133929 306875.223902971
4123 505886.787247203 306831.751681402
254 505859.26363393 306975.63710296
254 505859.30763393 306973.90810296
254 505856.03983393 306973.85310296
254 505855.90183393 306978.46410296
254 505856.99873393 306978.46310296
254 505859.19263393 306978.46210296
254 505859.26363393 306975.63710296
1561 505845.61423393 306993.83650296
1561 505845.75223393 306989.36460296
1561 505845.75223393 306986.98970296
1561 505845.47823393 306986.98970296
1561 505842.18733393 306986.99070296
1561 505841.91233393 306986.99070296
1561 505838.75753393 306986.99170296
1561 505838.48353393 306986.99270296
1561 505838.34653393 306986.98670296
1561 505834.91773393 306986.85370296
1561 505834.91773393 306988.94970296
1561 505834.77973393 306993.42150296
1561 505834.64263393 306993.98050296
1561 505845.61423393 306994.11650296
1561 505845.61423393 306993.83650296
1623 505849.59303393 306984.47380296
1623 505849.73003393 306979.72300296
1623 505849.73103393 306976.37010296
1623 505845.75423393 306976.23110296
1623 505845.61523393 306984.47470296
1623 505849.59303393 306984.47380296
1640 505849.86903393 306971.75930296
1640 505845.89223393 306971.76030296
1640 505831.90273393 306971.62530296
1640 505831.76473393 306975.95720296
1640 505835.33063393 306975.95610296
1640 505838.34743393 306976.09410296
1640 505842.18833393 306976.09310296
1640 505845.75423393 306976.23110296
1640 505849.73103393 306976.37010296
1640 505849.86903393 306971.75930296
1658 505857.82273393 306971.89630296
1658 505857.96073393 306967.84450296
1658 505855.76593393 306967.84550296
1658 505850.96613393 306967.70750296
1658 505850.55503393 306967.70750296
1658 505850.55403393 306971.61930296
1658 505857.82273393 306971.89630296
1660 505849.86903393 306971.75930296
1660 505849.86903393 306968.82530296
1660 505845.89223393 306968.82650296
1660 505845.89223393 306971.76030296
1660 505849.86903393 306971.75930296
1679 505849.86903393 306968.82530296
1679 505849.86903393 306967.70750296
1679 505849.87003393 306963.51450296
1679 505846.03023393 306963.51650296
1679 505846.03023393 306963.79550296
1679 505845.89223393 306968.82650296
1679 505849.86903393 306968.82530296
1766 505867.86233393 306944.74930296
1766 505865.82143393 306944.69130296
1766 505854.08803393 306944.36050296
1766 505852.08893393 306944.30330296
1766 505851.95283393 306949.10110296
1766 505867.72433393 306949.60710296
1766 505867.86233393 306944.74930296
1776 505840.68443393 306946.05330296
1776 505837.66663393 306946.05430296
1776 505835.74663393 306946.19530296
1776 505835.47163393 306946.19530296
1776 505835.47163393 306948.15110296
1776 505847.81523393 306948.00710296
1776 505847.81523393 306945.91130296
1776 505840.68443393 306946.05330296
3401 505859.30763393 306973.90810296
3401 505859.26363393 306975.63710296
3401 505867.59133393 306975.77220296
3401 505867.71333393 306968.27350296
3401 505864.89643393 306963.02660296
3401 505859.49763393 306962.93870296
3401 505859.30763393 306973.90810296
3406 505855.76683393 306965.46950296
3406 505855.76683393 306963.37350296
3406 505850.96703393 306963.37460296
3406 505850.96703393 306967.00850296
3406 505855.76593393 306967.14650296
3406 505855.76683393 306965.46950296
4071 505828.933817644 307035.762652006
4071 505821.334527712 307035.717254158
4071 505821.334133934 307037.856702961
4071 505828.876833934 307037.854702964
4071 505828.933817644 307035.762652006
192 505736.98943393 307067.22960296
192 505738.22333393 307067.22960296
192 505737.94923393 307063.87680296
192 505733.28563393 307064.29770296
192 505733.55953393 307067.51060296
192 505736.98943393 307067.22960296
1052 505745.76503393 307076.17030296
1052 505745.49103393 307073.23540296
1052 505745.35423393 307071.00050296
1052 505737.40043393 307071.56250296
1052 505735.75443393 307071.70250296
1052 505736.30243393 307076.73230296
1052 505737.81043393 307076.73230296
1052 505745.76503393 307076.17030296
1084 505735.75443393 307071.70250296
1084 505737.40043393 307071.56250296
1084 505736.98943393 307067.22960296
1084 505733.55953393 307067.51060296
1084 505733.97053393 307071.84350296
1084 505735.75443393 307071.70250296
1105 505746.45203393 307063.73380296
1105 505744.53213393 307063.87370296
1105 505743.16103393 307064.01370296
1105 505743.43403393 307069.60350296
1105 505746.86303393 307069.46250296
1105 505746.45203393 307063.73380296
1108 505732.05163393 307063.03970296
1108 505727.66383393 307063.46090296
1108 505728.34873393 307069.32950296
1108 505732.59943393 307068.76860296
1108 505732.05163393 307063.03970296
404 505739.86133393 307130.38620296
404 505730.26063393 307130.25010296
404 505730.26063393 307134.72090296
404 505739.86033393 307134.71690296
404 505739.86133393 307130.38620296
409 505720.79803393 307133.60710296
409 505720.66103393 307130.95210296
409 505717.23323393 307130.95430296
409 505717.23313393 307131.93210296
409 505717.37013393 307133.74810296
409 505720.79803393 307133.60710296
535 505728.61173393 307157.07810296
535 505726.28083393 307157.07930296
535 505722.98903393 307156.94010296
535 505722.85193393 307158.89710296
535 505728.47463393 307159.17400296
535 505728.61173393 307157.07810296
550 505742.32623393 307157.21220296
550 505742.32623393 307154.55730296
550 505737.25243393 307154.42030296
550 505737.38953393 307157.49410296
550 505742.32623393 307157.63120296
550 505742.32623393 307157.21220296
551 505737.25243393 307154.42030296
551 505735.74443393 307154.42030296
551 505732.58853393 307154.42230296
551 505729.84663393 307154.28330296
551 505729.84663393 307153.86430296
551 505726.28083393 307154.00530296
551 505726.28083393 307154.28430296
551 505726.28083393 307157.07930296
551 505728.61173393 307157.07810296
551 505737.38953393 307157.49410296
551 505737.25243393 307154.42030296
560 505744.38313393 307157.21110296
560 505744.52003393 307153.99830296
560 505743.69813393 307153.99830296
560 505742.73823393 307153.99830296
560 505742.32623393 307153.99830296
560 505742.32623393 307154.55730296
560 505742.32623393 307157.21220296
560 505744.38313393 307157.21110296
561 505747.81103393 307157.21010296
561 505747.81203393 307152.87830296
561 505744.52113393 307152.88030296
561 505744.52003393 307153.99830296
561 505744.38313393 307157.21110296
561 505747.81103393 307157.21010296
563 505726.28083393 307154.28430296
563 505723.12693393 307154.14630296
563 505722.98903393 307156.94010296
563 505726.28083393 307157.07930296
563 505726.28083393 307154.28430296
580 505743.69813393 307153.99830296
580 505743.74513393 307151.34330296
580 505742.32723393 307151.34450296
580 505735.60743393 307151.34630296
580 505735.74443393 307154.42030296
580 505737.25243393 307154.42030296
580 505742.32623393 307154.55730296
580 505742.32623393 307153.99830296
580 505742.73823393 307153.99830296
580 505743.69813393 307153.99830296
582 505732.58943393 307151.34830296
582 505729.70973393 307151.48830296
582 505729.70973393 307153.30530296
582 505729.84663393 307153.86430296
582 505729.84663393 307154.28330296
582 505732.58853393 307154.42230296
582 505732.58943393 307151.34830296
609 505721.07103393 307145.48350296
609 505719.28803393 307145.48350296
609 505719.28713393 307151.49330296
609 505729.02363393 307151.48930296
609 505728.88773393 307145.47960296
609 505721.07103393 307145.48350296
610 505732.58943393 307151.34830296
610 505735.60743393 307151.34630296
610 505742.32723393 307151.34450296
610 505743.74513393 307151.34330296
610 505743.83613393 307146.17250296
610 505742.32723393 307146.17350296
610 505741.64223393 307146.17350296
610 505729.43573393 307146.17850296
610 505729.70973393 307151.48830296
610 505732.58943393 307151.34830296
649 505719.28803393 307145.48350296
649 505721.07103393 307145.48350296
649 505720.93403393 307142.12980296
649 505717.50613393 307142.27070296
649 505717.50613393 307142.55070296
649 505717.81703393 307142.55070296
649 505717.91723393 307142.55070296
649 505717.91723393 307142.64070296
649 505717.91713393 307145.48460296
649 505719.28803393 307145.48350296
651 505729.43673393 307142.12680296
651 505725.73383393 307142.26770296
651 505725.87083393 307144.92250296
651 505728.88773393 307144.78160296
651 505729.43573393 307144.78160296
651 505729.43673393 307142.12680296
654 505743.83613393 307144.35670296
654 505743.83713393 307137.64990296
654 505739.44833393 307137.79090296
654 505739.44833393 307144.35770296
654 505741.64223393 307144.35770296
654 505743.83613393 307144.35670296
659 505720.93403393 307142.12980296
659 505720.79803393 307133.60710296
659 505717.37013393 307133.74810296
659 505717.50613393 307142.27070296
659 505720.93403393 307142.12980296
660 505729.43673393 307142.12680296
660 505729.42173393 307141.17970296
660 505729.30073393 307133.46410296
660 505725.59783393 307133.46510296
660 505725.59783393 307136.53890296
660 505725.71283393 307141.38570296
660 505725.73383393 307142.26770296
660 505729.43673393 307142.12680296
674 505717.23323393 307130.95430296
674 505717.23313393 307127.74030296
674 505715.03923393 307127.74120296
674 505715.03923393 307128.02030296
674 505715.03923393 307131.93210296
674 505717.23313393 307131.93210296
674 505717.23323393 307130.95430296
682 505720.66103393 307130.95210296
682 505726.96983393 307130.81010296
682 505726.96983393 307126.75830296
682 505717.23313393 307126.62230296
682 505717.23313393 307127.74030296
682 505717.23323393 307130.95430296
682 505720.66103393 307130.95210296
684 505729.71273393 307129.69120296
684 505729.57563393 307126.75730296
684 505729.57563393 307126.47740296
684 505726.96983393 307126.47830296
684 505726.96983393 307126.75830296
684 505726.96983393 307130.81010296
684 505729.16373393 307130.80910296
684 505729.71173393 307130.80910296
684 505729.71273393 307130.25010296
684 505729.71273393 307129.69120296
698 505729.57563393 307126.75730296
698 505729.71273393 307129.69120296
698 505734.23743393 307129.68910296
698 505734.23863393 307126.61530296
698 505729.57563393 307126.75730296
702 505739.86133393 307128.70930296
702 505739.86133393 307126.61330296
702 505734.78653393 307126.61530296
702 505734.78653393 307128.71130296
702 505739.86133393 307128.70930296
735 505713.12033393 307121.45450296
735 505712.70933393 307116.56270296
735 505710.37843393 307116.70370296
735 505710.78943393 307121.59450296
735 505713.12033393 307121.45450296
737 505722.99393393 307120.33150296
737 505722.58283393 307115.86070296
737 505712.70933393 307116.56270296
737 505713.12033393 307121.45450296
737 505722.99393393 307120.33150296
766 505722.58283393 307115.86070296
766 505722.99393393 307120.33150296
766 505725.46183393 307120.19060296
766 505725.18883393 307115.44070296
766 505722.58283393 307115.58070296
766 505722.58283393 307115.86070296
778 505734.51343393 307115.01780296
778 505733.88343393 307115.02970296
778 505727.10883393 307115.15970296
778 505727.24583393 307117.81470296
778 505727.77273393 307117.79470296
778 505734.65053393 307117.53270296
778 505734.51343393 307115.01780296
804 505725.05183393 307113.06490296
804 505724.64093393 307107.05710296
804 505721.35003393 307107.33810296
804 505720.93903393 307107.33810296
804 505721.34903393 307113.20690296
804 505725.05183393 307113.06490296
812 505716.27623393 307106.08210296
812 505710.10553393 307106.36410296
812 505710.24143393 307110.69590296
812 505716.55023393 307110.27390296
812 505716.27623393 307106.08210296
824 505730.67463393 307109.71000296
824 505730.53763393 307105.23910296
824 505726.56083393 307105.38010296
824 505726.83483393 307109.85100296
824 505730.67463393 307109.71000296
851 505710.10553393 307106.36410296
851 505716.27623393 307106.08210296
851 505721.21303393 307105.80110296
851 505724.51593393 307105.52510296
851 505724.47203393 307104.71720296
851 505724.22083393 307099.65230296
851 505720.80213393 307099.79330296
851 505720.93903393 307101.33030296
851 505717.78513393 307101.47130296
851 505717.64803393 307099.93430296
851 505711.61443393 307100.07640296
851 505711.61443393 307100.77530296
851 505709.14443393 307100.91530296
851 505709.14443393 307102.87130296
851 505709.41943393 307106.50410296
851 505710.10553393 307106.36410296
22 505722.02503393 307196.48370296
22 505722.02503393 307194.38770296
22 505714.07123393 307194.25070296
22 505714.07123393 307194.53070296
22 505714.07123393 307196.48670296
22 505722.02503393 307196.48370296
36 505710.78043393 307194.39170296
36 505710.65943393 307189.22190296
36 505702.55173393 307189.64490296
36 505702.68873393 307194.67470296
36 505710.78043393 307194.39170296
41 505714.07123393 307194.25070296
41 505714.20833393 307188.56590296
41 505710.64343393 307188.52390296
41 505710.65943393 307189.22190296
41 505710.78043393 307194.39170296
41 505714.07123393 307194.53070296
41 505714.07123393 307194.25070296
43 505722.02503393 307191.59280296
43 505722.16293393 307188.65890296
43 505718.29603393 307188.61290296
43 505714.26833393 307188.56590296
43 505714.20833393 307188.56590296
43 505714.07123393 307194.25070296
43 505722.02503393 307194.38770296
43 505722.02503393 307191.59280296
96 505722.05003393 307182.72810296
96 505721.88903393 307186.56290296
96 505722.16293393 307186.56290296
96 505726.13983393 307186.70090296
96 505726.41483393 307180.13430296
96 505722.16383393 307179.99630296
96 505722.05003393 307182.72810296
100 505710.53553393 307181.39810296
100 505710.53643393 307181.44130296
100 505710.55743393 307182.37410296
100 505710.64443393 307186.14910296
100 505711.87833393 307186.14800296
100 505713.66133393 307186.14710296
100 505713.66133393 307181.39720296
100 505710.53553393 307181.39810296
158 505710.45453393 307177.90150296
158 505710.37443393 307174.41250296
158 505704.19873393 307174.55450296
158 505704.33563393 307178.18730296
158 505710.37043393 307177.90530296
158 505710.45453393 307177.90150296
162 505725.72983393 307177.75930296
162 505726.00483393 307172.44850296
162 505722.43893393 307172.44950296
162 505722.16383393 307177.76030296
162 505725.72983393 307177.75930296
429 505726.00483393 307172.44850296
429 505726.14183393 307168.53670296
429 505722.57693393 307168.39770296
429 505722.43893393 307171.75150296
429 505722.43893393 307172.44950296
429 505726.00483393 307172.44850296
434 505722.43893393 307171.75150296
434 505722.57693393 307168.39770296
434 505722.57693393 307166.72170296
434 505722.71393393 307164.20580296
434 505719.28603393 307164.06780296
434 505719.14803393 307171.47360296
434 505719.14803393 307171.75260296
434 505722.43893393 307171.75150296
441 505710.13343393 307163.93190296
441 505710.13543393 307164.01790296
441 505710.23943393 307168.54270296
441 505710.26243393 307169.51970296
441 505710.30743393 307171.47660296
441 505713.38833393 307171.47550296
441 505713.38923393 307163.93090296
441 505710.13343393 307163.93190296
442 505719.28603393 307164.06780296
442 505717.64003393 307163.92890296
442 505717.36513393 307171.47360296
442 505719.14803393 307171.47360296
442 505719.28603393 307164.06780296
472 505710.23943393 307168.54270296
472 505710.13543393 307164.01790296
472 505710.13343393 307163.93190296
472 505710.09843393 307162.39500296
472 505705.57163393 307162.53690296
472 505705.70863393 307168.68470296
472 505710.23943393 307168.54270296
482 505726.27983393 307165.32290296
482 505726.41683393 307161.83000296
482 505726.41783393 307159.45410296
482 505722.85193393 307159.17610296
482 505722.71493393 307162.10990296
482 505722.71393393 307164.20580296
482 505722.57693393 307166.72170296
482 505726.14183393 307166.71970296
482 505726.27983393 307165.32290296
3324 505722.16293393 307186.56290296
3324 505721.88903393 307186.56290296
3324 505722.05003393 307182.72810296
3324 505718.26003393 307182.56510296
3324 505718.29603393 307188.61290296
3324 505722.16293393 307188.65890296
3324 505722.16293393 307186.56290296
3326 505710.33343393 307172.60160296
3326 505710.37443393 307174.41250296
3326 505710.45453393 307177.90150296
3326 505710.49743393 307179.74530296
3326 505710.52253393 307180.84430296
3326 505720.26903393 307181.17910296
3326 505720.55103393 307172.95060296
3326 505710.33343393 307172.60160296
3565 505708.53563393 307243.55570296
3565 505705.48763393 307243.55570296
3565 505705.23463393 307249.52360296
3565 505708.40943393 307249.65060296
3565 505708.53563393 307243.55570296
3586 505707.51853393 307217.52370296
3586 505707.64553393 307209.39720296
3586 505707.64553393 307206.60320296
3586 505705.99463393 307206.60320296
3586 505705.74073393 307220.06270296
3586 505707.39143393 307220.06270296
3586 505707.51853393 307217.52370296
3600 505727.07683393 307217.14290296
3600 505727.07683393 307211.04810296
3600 505726.31483393 307211.04810296
3600 505726.31483393 307209.39720296
3600 505722.63193393 307209.52420296
3600 505722.63193393 307217.52370296
3600 505727.07683393 307217.65080296
3600 505727.07683393 307217.14290296
3601 505707.64553393 307209.39720296
3601 505707.51853393 307217.52370296
3601 505711.96433393 307217.52370296
3601 505712.21843393 307209.52420296
3601 505707.64553393 307209.39720296
3617 505721.41503393 307250.90440296
3617 505726.06273393 307250.96450296
3617 505726.06183393 307242.92090296
3617 505721.61713393 307242.79390296
3617 505721.41503393 307250.90440296
3684 505711.83833393 307239.61900296
3684 505711.71143393 307241.90490296
3684 505711.71143393 307244.18980296
3684 505718.06113393 307244.31680296
3684 505718.18813393 307239.74600296
3684 505711.83833393 307239.61900296
3699 505729.23673393 307242.03190296
3699 505729.23673393 307237.58710296
3699 505723.01393393 307237.71410296
3699 505723.14093393 307242.15890296
3699 505729.23673393 307242.03190296
3701 505711.83833393 307239.61900296
3701 505707.90053393 307239.61900296
3701 505707.90053393 307241.90490296
3701 505711.71143393 307241.90490296
3701 505711.83833393 307239.61900296
3799 505726.44183393 307223.11050296
3799 505722.75903393 307223.11050296
3799 505722.63283393 307224.88850296
3799 505722.63283393 307228.31730296
3799 505726.31583393 307228.44430296
3799 505726.44183393 307223.11050296
3827 505722.75903393 307223.11050296
3827 505722.75893393 307220.31670296
3827 505722.88603393 307219.42880296
3827 505711.83723393 307219.30180296
3827 505711.83723393 307220.06270296
3827 505711.71143393 307224.63450296
3827 505722.63283393 307224.88850296
3827 505722.75903393 307223.11050296
3828 505711.83723393 307220.06270296
3828 505707.39143393 307220.06270296
3828 505705.74073393 307220.06270296
3828 505705.74163393 307224.63450296
3828 505711.71143393 307224.63450296
3828 505711.83723393 307220.06270296
3841 505722.75893393 307220.31670296
3841 505722.75903393 307223.11050296
3841 505726.44183393 307223.11050296
3841 505728.98163393 307223.11050296
3841 505728.85463393 307220.31670296
3841 505722.75893393 307220.31670296
3908 505726.31483393 307204.31730296
3908 505726.31483393 307202.28630296
3908 505706.12163393 307201.90530296
3908 505705.99463393 307206.60320296
3908 505707.64553393 307206.60320296
3908 505726.31483393 307206.73030296
3908 505726.31483393 307204.31730296
3946 505708.56653393 307238.74990296
3946 505708.46853393 307232.10230296
3946 505705.58463393 307232.24730296
3946 505705.48763393 307238.22190296
3946 505705.43263393 307238.77000296
3946 505708.56653393 307238.74990296
3947 505719.64403393 307238.42390296
3947 505719.48903393 307232.79030296
3947 505719.43813393 307230.94630296
3947 505708.45553393 307231.27030296
3947 505708.46853393 307232.10230296
3947 505708.56653393 307238.74990296
3947 505719.64403393 307238.42390296
3948 505719.48903393 307232.79030296
3948 505719.64403393 307238.42390296
3948 505722.96583393 307238.32590296
3948 505722.77493393 307232.64330296
3948 505719.48903393 307232.79030296
3955 505722.63283393 307228.31730296
3955 505722.63283393 307224.88850296
3955 505711.71143393 307224.63450296
3955 505708.37453393 307224.83150296
3955 505708.41953393 307228.39640296
3955 505722.63283393 307228.31730296
4034 505735.74443393 307154.42030296
4034 505735.60743393 307151.34630296
4034 505732.58943393 307151.34830296
4034 505732.58853393 307154.42230296
4034 505735.74443393 307154.42030296
4038 505798.68503393 307186.67100296
4038 505798.68603393 307182.06010296
4038 505798.96003393 307182.06010296
4038 505798.96003393 307180.66330296
4038 505792.24123393 307180.52630296
4038 505792.24123393 307181.08510296
4038 505790.86943393 307181.08510296
4038 505790.86943393 307182.90220296
4038 505785.79453393 307182.90410296
4038 505785.79453393 307180.94830296
4038 505782.22963393 307180.94930296
4038 505782.22963393 307180.11130296
4038 505779.21273393 307180.11230296
4038 505779.07483393 307187.51700296
4038 505781.81663393 307187.51590296
4038 505781.95463393 307187.51590296
4038 505785.79363393 307187.79390296
4038 505785.79453393 307184.30110296
4038 505789.63533393 307184.29900296
4038 505789.63423393 307187.79300296
4038 505792.37723393 307187.79100296
4038 505792.37723393 307184.29810296
4038 505795.66913393 307184.43710296
4038 505795.53113393 307187.92990296
4038 505798.68503393 307188.06790296
4038 505798.68503393 307186.67100296
264 505870.05423393 306804.08790296
264 505874.16813393 306804.08670296
264 505874.16813393 306800.59380296
264 505867.17443393 306800.73590296
264 505867.03643393 306804.08870296
264 505870.05423393 306804.08790296
1280 505847.83503393 306810.80150296
1280 505847.83503393 306810.52250296
1280 505849.48103393 306810.52150296
1280 505849.61803393 306808.42470296
1280 505842.48743393 306808.56650296
1280 505842.48633393 306810.80350296
1280 505847.83503393 306810.80150296
1285 505854.14393393 306810.52050296
1285 505854.00783393 306802.55570296
1285 505851.95093393 306802.55570296
1285 505850.16803393 306802.55690296
1285 505850.03003393 306802.55690296
1285 505849.75603393 306802.55690296
1285 505849.61803393 306808.42470296
1285 505849.48103393 306810.52150296
1285 505854.14393393 306810.52050296
1295 505874.16813393 306804.08670296
1295 505870.05423393 306804.08790296
1295 505870.05323393 306809.81650296
1295 505874.03013393 306809.95450296
1295 505874.16813393 306804.08670296
1297 505868.13343393 306809.81650296
1297 505870.05323393 306809.81650296
1297 505870.05423393 306804.08790296
1297 505867.03643393 306804.08870296
1297 505867.03643393 306804.76870296
1297 505867.03643393 306809.60750296
1297 505867.03643393 306809.81760296
1297 505868.13343393 306809.81650296
2322 505864.15743393 306791.79430296
2322 505850.85503393 306791.79830296
2322 505848.66103393 306791.79930296
2322 505848.66013393 306793.61520296
2322 505848.66013393 306795.01210296
2322 505848.66023393 306796.96810296
2322 505852.22593393 306796.96710296
2322 505864.15653393 306797.24400296
2322 505864.15743393 306791.79430296
2323 505864.15743393 306791.79430296
2323 505864.15653393 306797.24400296
2323 505874.03213393 306797.10110296
2323 505874.30613393 306797.10110296
2323 505874.30813393 306783.26860296
2323 505864.02143393 306783.27150296
2323 505864.02053393 306789.41940296
2323 505864.15743393 306791.79430296
2512 505849.89103393 306820.16220296
2512 505847.83413393 306820.16220296
2512 505847.69613393 306820.86110296
2512 505846.73603393 306820.86110296
2512 505846.73603393 306823.23690296
2512 505849.89003393 306823.23600296
2512 505849.89103393 306820.16220296
2546 505854.14193393 306820.16110296
2546 505854.28083393 306810.52050296
2546 505854.14393393 306810.52050296
2546 505849.48103393 306810.52150296
2546 505847.83503393 306810.52250296
2546 505847.83503393 306810.80150296
2546 505847.83413393 306820.16220296
2546 505849.89103393 306820.16220296
2546 505854.14193393 306820.16110296
2547 505855.65083393 306820.16020296
2547 505855.65083393 306818.62330296
2547 505855.78883393 306814.43250296
2547 505855.92683393 306810.24050296
2547 505854.28083393 306810.24050296
2547 505854.28083393 306810.52050296
2547 505854.14193393 306820.16110296
2547 505855.65083393 306820.16020296
2555 505859.90263393 306818.62210296
2555 505860.03963393 306814.57040296
2555 505855.78883393 306814.43250296
2555 505855.65083393 306818.62330296
2555 505859.90263393 306818.62210296
2558 505874.03013393 306809.95450296
2558 505870.05323393 306809.81650296
2558 505868.13343393 306809.81650296
2558 505868.13243393 306813.31040296
2558 505869.64133393 306813.31040296
2558 505869.64033393 306817.64130296
2558 505871.01233393 306817.64130296
2558 505873.75403393 306817.64030296
2558 505874.03013393 306809.95450296
2582 505868.13243393 306813.31040296
2582 505868.13343393 306809.81650296
2582 505867.03643393 306809.81760296
2582 505865.93843393 306809.81760296
2582 505859.90363393 306809.81950296
2582 505855.92683393 306809.68050296
2582 505855.92683393 306810.24050296
2582 505855.78883393 306814.43250296
2582 505860.03963393 306814.57040296
2582 505868.13243393 306814.70730296
2582 505868.13243393 306813.31040296
2621 505848.66013393 306793.61520296
2621 505848.66103393 306791.79930296
2621 505848.66213393 306785.09250296
2621 505844.13623393 306785.09350296
2621 505844.13523393 306793.61610296
2621 505848.66013393 306793.61520296
2641 505850.85503393 306791.79830296
2641 505850.71903393 306785.09250296
2641 505848.66213393 306785.09250296
2641 505848.66103393 306791.79930296
2641 505850.85503393 306791.79830296
2655 505854.69683393 306779.50170296
2655 505854.69593393 306783.69260296
2655 505854.69483393 306789.70130296
2655 505859.76963393 306789.70030296
2655 505859.76963393 306789.56030296
2655 505859.77063393 306779.36070296
2655 505854.69683393 306779.50170296
2698 505854.69593393 306783.69260296
2698 505854.69683393 306779.50170296
2698 505842.76533393 306779.50470296
2698 505835.22163393 306779.64670296
2698 505835.22163393 306781.18370296
2698 505835.22063393 306783.83750296
2698 505854.69593393 306783.69260296
2708 505867.86323393 306781.03470296
2708 505867.86443393 306775.30590296
2708 505864.70853393 306775.30690296
2708 505863.33763393 306775.30790296
2708 505863.33643393 306782.01350296
2708 505867.86323393 306782.15250296
2708 505867.86323393 306781.03470296
2717 505877.05213393 306775.30390296
2717 505872.11523393 306775.44490296
2717 505871.97823393 306775.44490296
2717 505871.29223393 306775.44490296
2717 505871.29123393 306781.17370296
2717 505874.44613393 306781.45170296
2717 505876.50303393 306781.45170296
2717 505877.05213393 306775.30390296
2720 505871.29223393 306775.44490296
2720 505868.68623393 306775.30590296
2720 505867.86443393 306775.30590296
2720 505867.86323393 306781.03470296
2720 505871.29123393 306781.17370296
2720 505871.29223393 306775.44490296
2756 505872.11623393 306771.95200296
2756 505868.96133393 306771.95290296
2756 505868.68623393 306775.30590296
2756 505871.29223393 306775.44490296
2756 505871.97823393 306775.44490296
2756 505872.11623393 306771.95200296
2761 505867.86443393 306775.30590296
2761 505868.68623393 306775.30590296
2761 505868.96133393 306771.95290296
2761 505868.96223393 306769.29810296
2761 505865.25943393 306769.16010296
2761 505864.98943393 306770.11910296
2761 505864.98443393 306770.13810296
2761 505864.70853393 306775.30690296
2761 505867.86443393 306775.30590296
2765 505855.10883393 306774.33190296
2765 505855.02283393 306769.30110296
2765 505854.97283393 306766.36830296
2765 505852.91603393 306766.36830296
2765 505843.45333393 306766.51120296
2765 505839.20143393 306766.51210296
2765 505839.20143393 306766.79110296
2765 505835.36063393 306766.79210296
2765 505835.35963393 306773.08010296
2765 505835.35963393 306774.33690296
2765 505855.10883393 306774.33190296
2766 505863.84053393 306770.12810296
2766 505859.08673393 306770.13910296
2766 505858.12683393 306770.13910296
2766 505858.12683393 306769.30110296
2766 505855.02283393 306769.30110296
2766 505855.10883393 306774.33190296
2766 505863.88553393 306774.18990296
2766 505863.84053393 306770.12810296
3489 505867.03643393 306804.76870296
3489 505855.48493393 306804.49270296
3489 505855.36983393 306809.32950296
3489 505867.03643393 306809.60750296
3489 505867.03643393 306804.76870296
4049 505889.30893393 306795.76470296
4049 505895.61823393 306769.54710296
4049 505893.63743393 306775.68390296
4049 505889.72343393 306793.20330296
4049 505889.30893393 306795.76470296
4049 505889.30893393 306795.76470296
4049 505888.62353393 306800.00010296
4049 505888.08253393 306806.60470296
4049 505887.92063393 306811.15490296
4049 505889.30893393 306795.76470296
1255 505814.76043393 306974.42610296
1255 505811.74253393 306974.42710296
1255 505810.91653393 306997.90030296
1255 505816.53933393 306998.03830296
1255 505816.87233393 306986.72270296
1255 505817.22933393 306974.56510296
1255 505814.76043393 306974.42610296
1270 505806.52863393 306995.38730296
1270 505806.52863393 306994.26940296
1270 505806.52863393 306992.17350296
1270 505803.51183393 306992.17450296
1270 505802.13993393 306992.17550296
1270 505802.14003393 306994.69050296
1270 505802.14003393 306995.38850296
1270 505806.52863393 306995.38730296
1546 505835.46463393 306999.01030296
1546 505835.60273393 306994.67830296
1546 505831.62563393 306994.68040296
1546 505831.48763393 306998.87130296
1546 505835.46463393 306999.01030296
1557 505829.01983393 306993.42350296
1557 505829.15783393 306988.95170296
1557 505829.70783393 306974.84010296
1557 505826.55393393 306974.84110296
1557 505824.36003393 306974.84220296
1557 505823.86903393 306986.72970296
1557 505823.39703393 306998.17530296
1557 505828.74483393 306998.17430296
1557 505828.88183393 306997.75420296
1557 505829.01983393 306993.42350296
1559 505810.09473393 306990.49460296
1559 505806.66573393 306990.49650296
1559 505806.52863393 306992.17350296
1559 505806.52863393 306994.26940296
1559 505809.95673393 306994.26850296
1559 505810.09473393 306990.49460296
1570 505834.77973393 306993.42150296
1570 505834.91773393 306988.94970296
1570 505829.15783393 306988.95170296
1570 505829.01983393 306993.42350296
1570 505834.77973393 306993.42150296
1585 505810.09473393 306990.49460296
1585 505810.09563393 306984.62680296
1585 505806.80373393 306984.62770296
1585 505804.06183393 306984.62870296
1585 505799.94693393 306984.62980296
1585 505799.94693393 306985.74770296
1585 505799.94693393 306988.40270296
1585 505799.80903393 306990.35850296
1585 505802.27793393 306990.35750296
